in s,C1 in V
2.58224672E+01,-3.894882E-03
2.58316225E+01,-3.699112E-03
2.58407778E+01,-2.969589E-03
2.58499331E+01,-2.002182E-03
2.58590884E+01,-5.431366E-04
2.58682436E+01,1.006851E-03
2.58773989E+01,2.324448E-03
2.58865542E+01,3.177414E-03
2.58957095E+01,3.116837E-03
2.59048648E+01,2.556534E-03
2.59140200E+01,2.132492E-03
2.59231753E+01,1.720505E-03
2.59323306E+01,1.313095E-03
2.59414859E+01,9.821320E-04
2.59506412E+01,7.648468E-04
2.59597964E+01,5.564117E-04
2.59689517E+01,3.874969E-04
2.59781070E+01,2.608490E-04
2.59872623E+01,1.665497E-04
2.59964176E+01,7.682800E-05
2.60055728E+01,-1.163483E-04
2.60147281E+01,-1.706696E-04
2.60238834E+01,-2.162933E-04
2.60330387E+01,-2.405548E-04
2.60421940E+01,-2.602386E-04
2.60513492E+01,-2.594757E-04
2.60605045E+01,-2.661896E-04
2.60696598E+01,-2.681732E-04
2.60788151E+01,-2.596283E-04
2.60879704E+01,-2.701569E-04
2.60971256E+01,-2.603912E-04
2.61062809E+01,-2.628326E-04
2.61154362E+01,-2.594757E-04
2.61245915E+01,-2.457428E-04
2.61337468E+01,-2.568817E-04
2.61429020E+01,-2.324677E-04
2.61520573E+01,-2.414703E-04
2.61612126E+01,-2.399445E-04
2.61703679E+01,-2.387238E-04
2.61795232E+01,-2.355194E-04
2.61886784E+01,-2.243805E-04
2.61978337E+01,-2.431488E-04
2.62069890E+01,-1.419830E-04
2.62161443E+01,8.110046E-05
2.62252996E+01,1.389313E-04
2.62344548E+01,4.232025E-04
2.62436101E+01,4.128265E-04
2.62527654E+01,3.890228E-04
2.62619207E+01,3.746796E-04
2.62710760E+01,4.123688E-04
2.62802312E+01,5.284882E-04
2.62893865E+01,5.733490E-04
2.62985418E+01,5.902863E-04
2.63076971E+01,6.122589E-04
2.63168524E+01,6.490326E-04
2.63260076E+01,7.074738E-04
2.63351629E+01,7.924652E-04
2.63443182E+01,8.589935E-04
2.63534735E+01,1.044235E-03
2.63626288E+01,1.170273E-03
2.63717840E+01,1.381760E-03
2.63809393E+01,1.591873E-03
2.63900946E+01,1.816788E-03
2.63992499E+01,2.082291E-03
2.64084052E+01,2.289352E-03
2.64175604E+01,2.322922E-03
2.64267157E+01,2.061386E-03
2.64358710E+01,1.075974E-03
2.64450263E+01,-7.370758E-04
2.64541816E+01,-2.768326E-03
2.64633368E+01,-3.990097E-03
2.64724921E+01,-4.361496E-03
2.64816474E+01,-4.491806E-03
2.64908027E+01,-4.481583E-03
2.64999580E+01,-4.350357E-03
2.65091132E+01,-3.935776E-03
2.65182685E+01,-2.439804E-03
2.65274238E+01,5.536652E-04
2.65365791E+01,2.944412E-03
2.65457344E+01,3.727951E-03
2.65548896E+01,3.872452E-03
2.65640449E+01,3.847580E-03
2.65732002E+01,3.677444E-03
2.65823555E+01,3.407669E-03
2.65915108E+01,3.005600E-03
2.66006660E+01,2.519302E-03
2.66098213E+01,2.059555E-03
2.66189766E+01,1.573563E-03
2.66281319E+01,1.240311E-03
2.66372872E+01,9.711456E-04
2.66464424E+01,7.390594E-04
2.66555977E+01,5.747223E-04
2.66647530E+01,4.639435E-04
2.66739083E+01,3.874969E-04
2.66830636E+01,3.264618E-04
2.66922188E+01,2.811432E-04
2.67013741E+01,2.402496E-04
2.67105294E+01,2.263641E-04
2.67196847E+01,2.138519E-04
2.67288400E+01,2.388763E-04
2.67379952E+01,2.446747E-04
2.67471505E+01,4.524231E-05
2.67563058E+01,-4.951477E-05
2.67654611E+01,-5.149841E-05
2.67746164E+01,-4.356384E-05
2.67837716E+01,-6.690979E-05
2.67929269E+01,-6.401062E-05
2.68020822E+01,-7.560730E-05
2.68112375E+01,-2.135468E-04
2.68203928E+01,-2.068329E-04
2.68295480E+01,-1.932526E-04
2.68387033E+01,-2.108002E-04
2.68478586E+01,-2.103424E-04
2.68570139E+01,-1.415253E-04
2.68661692E+01,-7.820129E-05
2.68753244E+01,-6.477356E-05
2.68844797E+01,-4.310608E-05
2.68936350E+01,-3.456116E-05
2.69027903E+01,-2.647400E-05
2.69119456E+01,-1.899719E-05
2.69211008E+01,-1.029968E-05
2.69302561E+01,-5.416870E-06
2.69394114E+01,-3.585815E-06
2.69485667E+01,1.838684E-05
2.69577220E+01,1.762390E-05
2.69668772E+01,2.616882E-05
2.69760325E+01,4.798889E-05
2.69851878E+01,5.577087E-05
2.69943431E+01,7.057190E-05
2.70034984E+01,9.971619E-05
2.70126536E+01,1.018524E-04
2.70218089E+01,1.349640E-04
2.70309642E+01,1.616669E-04
2.70401195E+01,1.700592E-04
2.70492748E+01,2.288055E-04
2.70584300E+01,2.353668E-04
2.70675853E+01,2.791595E-04
2.70767406E+01,3.221893E-04
2.70858959E+01,3.171539E-04
2.70950512E+01,3.127289E-04
2.71042064E+01,3.099823E-04
2.71133617E+01,2.161407E-04
2.71225170E+01,1.032257E-04
2.71316723E+01,-9.269714E-05
2.71408276E+01,-3.437042E-04
2.71499828E+01,-6.204987E-04
2.71591381E+01,-8.957672E-04
2.71682934E+01,-1.090012E-03
2.71774487E+01,-1.420975E-03
2.71866040E+01,-1.541214E-03
2.71957592E+01,-1.584702E-03
2.72049145E+01,-1.618118E-03
2.72140698E+01,-1.457901E-03
2.72232251E+01,-1.368790E-03
2.72323804E+01,-1.182022E-03
2.72415356E+01,-8.545685E-04
2.72506909E+01,-6.064606E-04
2.72598462E+01,-2.492523E-04
2.72690015E+01,1.203156E-04
2.72781568E+01,5.147552E-04
2.72873120E+01,8.081818E-04
2.72964673E+01,1.028061E-03
2.73056226E+01,1.238174E-03
2.73147779E+01,1.253891E-03
2.73239332E+01,1.255112E-03
2.73330884E+01,1.179581E-03
2.73422437E+01,9.586334E-04
2.73513990E+01,8.344269E-04
2.73605543E+01,7.190704E-04
2.73697096E+01,7.576752E-04
2.73788648E+01,1.805344E-03
2.73880201E+01,6.375885E-04
2.73971754E+01,2.577972E-04
2.74063307E+01,5.226135E-05
2.74154860E+01,-6.797791E-05
2.74246412E+01,-1.013947E-04
2.74337965E+01,-4.230499E-04
2.74429518E+01,-5.928802E-04
2.74521071E+01,-5.788422E-04
2.74612624E+01,-5.637360E-04
2.74704176E+01,-5.236053E-04
2.74795729E+01,-4.814911E-04
2.74887282E+01,-4.479218E-04
2.74978835E+01,-4.076385E-04
2.75070388E+01,-3.687286E-04
2.75161940E+01,-3.498077E-04
2.75253493E+01,-2.991486E-04
2.75345046E+01,-2.486420E-04
2.75436599E+01,-2.446747E-04
2.75528152E+01,-3.012848E-04
2.75619704E+01,-2.127838E-04
2.75711257E+01,-1.555634E-04
2.75802810E+01,-2.132416E-04
2.75894363E+01,-2.381134E-04
2.75985916E+01,-3.105927E-04
2.76077468E+01,-2.658844E-04
2.76169021E+01,-1.247406E-04
2.76260574E+01,-6.866455E-07
2.76352127E+01,-1.960754E-05
2.76443680E+01,-1.502991E-05
2.76535232E+01,-3.280640E-06
2.76626785E+01,-2.738953E-05
2.76718338E+01,2.059937E-06
2.76809891E+01,1.548767E-05
2.76901444E+01,4.463196E-05
2.76992996E+01,4.043579E-06
2.77084549E+01,-3.471375E-05
2.77176102E+01,-6.263733E-05
2.77267655E+01,-2.388000E-05
2.77359208E+01,1.365662E-05
2.77450760E+01,7.858276E-06
2.77542313E+01,-4.249573E-05
2.77633866E+01,-7.774353E-05
2.77725419E+01,-2.891541E-05
2.77816972E+01,3.456116E-05
2.77908524E+01,3.547668E-05
2.78000077E+01,-2.235413E-05
2.78091630E+01,-3.471375E-05
2.78183183E+01,-9.689331E-06
2.78274736E+01,2.616882E-05
2.78366288E+01,1.457214E-05
2.78457841E+01,-1.747131E-05
2.78549394E+01,-2.250671E-05
2.78640947E+01,-1.335144E-05
2.78732500E+01,1.472473E-05
2.78824052E+01,6.484985E-06
2.78915605E+01,7.629395E-08
2.79007158E+01,-2.098083E-05
2.79098711E+01,3.738403E-06
2.79190264E+01,8.316040E-06
2.79281816E+01,1.045227E-05
2.79373369E+01,-2.059937E-06
2.79464922E+01,-1.152039E-05
2.79556475E+01,-1.564026E-05
2.79648028E+01,3.280640E-06
2.79739580E+01,6.027222E-06
2.79831133E+01,-3.433228E-06
2.79922686E+01,-8.468628E-06
2.80014239E+01,-1.502991E-05
2.80105792E+01,1.441956E-05
2.80197344E+01,4.806519E-06
2.80288897E+01,1.449585E-06
2.80380450E+01,-2.159119E-05
2.80472003E+01,-5.111694E-06
2.80563556E+01,1.930237E-05
2.80655108E+01,2.510071E-05
2.80746661E+01,1.426697E-05
2.80838214E+01,2.021790E-05
2.80929767E+01,4.829407E-05
2.81021320E+01,5.943298E-05
2.81112872E+01,6.278992E-05
2.81204425E+01,5.714417E-05
2.81295978E+01,8.903503E-05
2.81387531E+01,-6.790161E-06
2.81479084E+01,-1.018524E-04
2.81570636E+01,4.219055E-05
2.81662189E+01,1.106262E-05
2.81753742E+01,-7.484436E-05
2.81845295E+01,1.731873E-05
2.81936848E+01,-4.501343E-06
2.82028400E+01,-3.440857E-05
2.82119953E+01,1.152039E-05
2.82211506E+01,-1.907349E-06
2.82303059E+01,-1.449585E-06
2.82394612E+01,-1.335144E-05
2.82486164E+01,-2.494812E-05
2.82577717E+01,-1.701355E-05
2.82669270E+01,-1.869202E-05
2.82760823E+01,-2.388000E-05
2.82852376E+01,-2.265930E-05
2.82943928E+01,-1.869202E-05
2.83035481E+01,-9.841919E-06
2.83127034E+01,3.280640E-06
2.83218587E+01,8.010864E-06
2.83310140E+01,1.899719E-05
2.83401692E+01,-2.494812E-05
2.83493245E+01,2.288818E-07
2.83584798E+01,-1.762390E-05
2.83676351E+01,-1.960754E-05
2.83767904E+01,-1.670837E-05
2.83859456E+01,-1.914978E-05
2.83951009E+01,-1.808167E-05
2.84042562E+01,-1.144409E-06
2.84134115E+01,-5.340576E-07
2.84225668E+01,1.319885E-05
2.84317220E+01,2.006531E-05
2.84408773E+01,3.890991E-06
2.84500326E+01,5.111694E-06
2.84591879E+01,-8.010864E-06
2.84683432E+01,8.163452E-06
2.84774984E+01,1.091003E-05
2.84866537E+01,7.247925E-06
2.84958090E+01,-6.866455E-07
2.85049643E+01,2.113342E-05
2.85141196E+01,2.388000E-05
2.85232748E+01,7.553101E-06
2.85324301E+01,2.281189E-05
2.85415854E+01,8.773804E-06
2.85507407E+01,2.212524E-06
2.85598960E+01,-4.806519E-06
2.85690512E+01,4.501343E-06
2.85782065E+01,9.841919E-06
2.85873618E+01,8.773804E-06
2.85965171E+01,-8.926392E-06
2.86056724E+01,-1.182556E-05
2.86148276E+01,-1.449585E-06
2.86239829E+01,8.621216E-06
2.86331382E+01,4.196167E-06
2.86422935E+01,-9.918213E-07
2.86514488E+01,1.976013E-05
2.86606040E+01,9.384155E-06
2.86697593E+01,1.747131E-05
2.86789146E+01,7.408142E-05
2.86880699E+01,9.468079E-05
2.86972252E+01,1.049042E-04
2.87063804E+01,8.171082E-05
2.87155357E+01,8.308411E-05
2.87246910E+01,7.255554E-05
2.87338463E+01,7.530212E-05
2.87430016E+01,2.922058E-05
2.87521568E+01,1.243591E-05
2.87613121E+01,-4.188538E-05
2.87704674E+01,-4.142761E-05
2.87796227E+01,-3.990173E-05
2.87887780E+01,-3.868103E-05
2.87979332E+01,-4.463196E-05
2.88070885E+01,-4.798889E-05
2.88162438E+01,-5.455017E-05
2.88253991E+01,-5.317688E-05
2.88345544E+01,-5.027771E-05
2.88437096E+01,-5.409241E-05
2.88528649E+01,-6.019592E-05
2.88620202E+01,-6.431580E-05
2.88711755E+01,-6.278992E-05
2.88803308E+01,-6.309509E-05
2.88894860E+01,-6.263733E-05
2.88986413E+01,-6.690979E-05
2.89077966E+01,-6.797791E-05
2.89169519E+01,-6.736755E-05
2.89261072E+01,-6.690979E-05
2.89352624E+01,-6.980896E-05
2.89444177E+01,-8.674622E-05
2.89535730E+01,-8.720398E-05
2.89627283E+01,-7.896423E-05
2.89718836E+01,-5.485535E-05
2.89810388E+01,-5.592346E-05
2.89901941E+01,-4.341125E-05
2.89993494E+01,2.754211E-05
2.90085047E+01,6.706238E-05
2.90176600E+01,4.631042E-05
2.90268152E+01,1.853943E-05
2.90359705E+01,2.311707E-05
2.90451258E+01,2.517700E-06
2.90542811E+01,-8.773804E-06
2.90634364E+01,-6.027222E-06
2.90725916E+01,-7.247925E-06
2.90817469E+01,-2.754211E-05
2.90909022E+01,-2.204895E-05
2.91000575E+01,-3.425598E-05
2.91092128E+01,-3.227234E-05
2.91183680E+01,-3.410339E-05
2.91275233E+01,-4.081726E-05
2.91366786E+01,-3.242493E-05
2.91458339E+01,-2.632141E-05
2.91549892E+01,-4.035950E-05
2.91641444E+01,-3.059387E-05
2.91732997E+01,-3.837585E-05
2.91824550E+01,-3.578186E-05
2.91916103E+01,-2.555847E-05
2.92007656E+01,-4.554749E-05
2.92099208E+01,-3.013611E-05
2.92190761E+01,-2.784729E-05
2.92282314E+01,-3.684998E-05
2.92373867E+01,-2.021790E-05
2.92465420E+01,-3.547668E-05
2.92556972E+01,-2.891541E-05
2.92648525E+01,-1.884460E-05
2.92740078E+01,-3.334045E-05
2.92831631E+01,-2.510071E-05
2.92923184E+01,-2.510071E-05
2.93014736E+01,-2.861023E-05
2.93106289E+01,-1.670837E-05
2.93197842E+01,-2.876282E-05
2.93289395E+01,-2.128601E-05
2.93380948E+01,-1.441956E-05
2.93472500E+01,-2.464294E-05
2.93564053E+01,-1.136780E-05
2.93655606E+01,-1.609802E-05
2.93747159E+01,-1.792908E-05
2.93838712E+01,-1.106262E-05
2.93930264E+01,-2.723694E-05
2.94021817E+01,5.592346E-05
2.94113370E+01,2.326202E-04
2.94204923E+01,4.155731E-04
2.94296476E+01,4.303741E-04
2.94388028E+01,3.676605E-04
2.94479581E+01,4.227448E-04
2.94571134E+01,2.510834E-04
2.94662687E+01,5.393982E-05
2.94754240E+01,3.379822E-05
2.94845792E+01,3.593445E-05
2.94937345E+01,3.562927E-05
2.95028898E+01,2.510071E-05
2.95120451E+01,4.173279E-05
2.95212004E+01,2.571106E-05
2.95303556E+01,2.754211E-05
2.95395109E+01,3.913879E-05
2.95486662E+01,3.410339E-05
2.95578215E+01,4.661560E-05
2.95669768E+01,5.851746E-05
2.95761320E+01,5.241394E-05
2.95852873E+01,7.713318E-05
2.95944426E+01,8.049011E-05
2.96035979E+01,9.010315E-05
2.96127532E+01,1.250458E-04
2.96219084E+01,1.261139E-04
2.96310637E+01,3.070831E-04
2.96402190E+01,6.711578E-04
2.96493743E+01,9.278107E-04
2.96585296E+01,9.267426E-04
2.96676848E+01,7.590485E-04
2.96768401E+01,4.718781E-04
2.96859954E+01,3.203583E-04
2.96951507E+01,3.847504E-04
2.97043060E+01,2.716827E-04
2.97134612E+01,2.362823E-04
2.97226165E+01,1.845551E-04
2.97317718E+01,2.025604E-04
2.97409271E+01,2.016449E-04
2.97500824E+01,2.162933E-04
2.97592376E+01,7.382965E-04
2.97683929E+01,4.218292E-04
2.97775482E+01,-3.501892E-05
2.97867035E+01,-2.347565E-04
2.97958588E+01,-5.068207E-04
2.98050140E+01,-9.497833E-04
2.98141693E+01,-1.488419E-03
2.98233246E+01,-2.122574E-03
2.98324799E+01,-3.447800E-03
2.98416352E+01,-4.098434E-03
2.98507904E+01,-4.005356E-03
2.98599457E+01,-3.781204E-03
2.98691010E+01,-3.277512E-03
2.98782563E+01,-2.464066E-03
2.98874116E+01,-1.094131E-03
2.98965668E+01,5.173492E-04
2.99057221E+01,1.985397E-03
2.99148774E+01,3.164139E-03
2.99240327E+01,3.438950E-03
2.99331880E+01,3.487167E-03
2.99423432E+01,3.257828E-03
2.99514985E+01,2.896500E-03
2.99606538E+01,2.375870E-03
2.99698091E+01,1.939163E-03
2.99789644E+01,1.463699E-03
2.99881196E+01,1.142502E-03
2.99972749E+01,8.446503E-04
3.00064302E+01,5.931854E-04
3.00155855E+01,4.358673E-04
3.00247408E+01,2.639008E-04
3.00338960E+01,1.526642E-04
3.00430513E+01,5.332947E-05
3.00522066E+01,1.472473E-05
3.00613619E+01,-3.532410E-05
3.00705172E+01,-7.392883E-05
3.00796724E+01,-7.850647E-05
3.00888277E+01,-9.437561E-05
3.00979830E+01,-9.330750E-05
3.01071383E+01,-1.045990E-04
3.01162936E+01,-9.590149E-05
3.01254488E+01,-9.895325E-05
3.01346041E+01,-8.918762E-05
3.01437594E+01,-8.644104E-05
3.01529147E+01,-6.141663E-05
3.01620700E+01,-6.660461E-05
3.01712252E+01,-4.219055E-05
3.01803805E+01,-4.035950E-05
3.01895358E+01,-1.060486E-05
3.01986911E+01,-1.182556E-05
3.02078464E+01,1.853943E-05
3.02170016E+01,1.045227E-05
3.02261569E+01,2.647400E-05
3.02353122E+01,3.166199E-05
3.02444675E+01,4.051208E-05
3.02536228E+01,6.782532E-05
3.02627780E+01,7.011414E-05
3.02719333E+01,9.239197E-05
3.02810886E+01,1.027679E-04
3.02902439E+01,1.276398E-04
3.02993992E+01,1.407623E-04
3.03085544E+01,1.711273E-04
3.03177097E+01,1.900482E-04
3.03268650E+01,2.301788E-04
3.03360203E+01,2.660370E-04
3.03451756E+01,3.363800E-04
3.03543308E+01,4.087067E-04
3.03634861E+01,5.098724E-04
3.03726414E+01,5.925751E-04
3.03817967E+01,7.302094E-04
3.03909520E+01,9.137726E-04
3.04001072E+01,1.091537E-03
3.04092625E+01,1.162491E-03
3.04184178E+01,1.304550E-03
3.04275731E+01,1.173782E-03
3.04367284E+01,6.885529E-04
3.04458836E+01,1.711273E-04
3.04550389E+01,-6.179047E-04
3.04641942E+01,-1.456528E-03
3.04733495E+01,-2.163773E-03
3.04825048E+01,-2.770004E-03
3.04916600E+01,-3.142624E-03
3.05008153E+01,-3.138046E-03
3.05099706E+01,-2.993393E-03
3.05191259E+01,-2.674789E-03
3.05282812E+01,-2.224045E-03
3.05374364E+01,-1.598434E-03
3.05465917E+01,-7.430267E-04
3.05557470E+01,2.201080E-04
3.05649023E+01,1.080551E-03
3.05740576E+01,1.824875E-03
3.05832128E+01,2.157974E-03
3.05923681E+01,2.348404E-03
3.06015234E+01,2.212143E-03
3.06106787E+01,1.930466E-03
3.06198340E+01,1.617966E-03
3.06289892E+01,1.291885E-03
3.06381445E+01,1.037521E-03
3.06472998E+01,7.506561E-04
3.06564551E+01,5.315399E-04
3.06656104E+01,3.618622E-04
3.06747656E+01,2.371979E-04
3.06839209E+01,1.345062E-04
3.06930762E+01,4.310608E-05
3.07022315E+01,-1.487732E-05
3.07113868E+01,-5.851746E-05
3.07205420E+01,-1.033783E-04
3.07296973E+01,-1.276398E-04
3.07388526E+01,-1.486969E-04
3.07480079E+01,-1.636505E-04
3.07571632E+01,-1.703644E-04
3.07663184E+01,-1.660919E-04
3.07754737E+01,-1.624298E-04
3.07846290E+01,-1.844025E-04
3.07937843E+01,-1.660919E-04
3.08029396E+01,-1.854706E-04
3.08120948E+01,-1.769257E-04
3.08212501E+01,-1.464081E-04
3.08304054E+01,-1.375580E-04
3.08395607E+01,-1.435089E-04
3.08487160E+01,-1.297760E-04
3.08578712E+01,-1.425934E-04
3.08670265E+01,-1.274872E-04
3.08761818E+01,-1.142120E-04
3.08853371E+01,-1.107025E-04
3.08944924E+01,-9.788513E-05
3.09036476E+01,-9.468079E-05
3.09128029E+01,-8.842468E-05
3.09219582E+01,-7.850647E-05
3.09311135E+01,-8.522034E-05
3.09402688E+01,-6.294250E-05
3.09494240E+01,-5.836487E-05
3.09585793E+01,-5.165100E-05
3.09677346E+01,-3.822327E-05
3.09768899E+01,-3.440857E-05
3.09860452E+01,-2.433777E-05
3.09952004E+01,-1.747131E-05
3.10043557E+01,2.975464E-06
3.10135110E+01,2.403259E-05
3.10226663E+01,3.318787E-05
3.10318216E+01,7.774353E-05
3.10409768E+01,1.096344E-04
3.10501321E+01,1.276398E-04
3.10592874E+01,1.985931E-04
3.10684427E+01,2.603912E-04
3.10775980E+01,3.258514E-04
3.10867532E+01,3.960419E-04
3.10959085E+01,4.721832E-04
3.11050638E+01,5.715179E-04
3.11142191E+01,6.562042E-04
3.11233744E+01,7.266998E-04
3.11325296E+01,7.099152E-04
3.11416849E+01,5.736542E-04
3.11508402E+01,2.855682E-04
3.11599955E+01,-1.897430E-04
3.11691508E+01,-8.800507E-04
3.11783060E+01,-1.595383E-03
3.11874613E+01,-2.272568E-03
3.11966166E+01,-2.750015E-03
3.12057719E+01,-3.005142E-03
3.12149272E+01,-3.065720E-03
3.12240824E+01,-2.950516E-03
3.12332377E+01,-2.598953E-03
3.12423930E+01,-2.090988E-03
3.12515483E+01,-1.330795E-03
3.12607036E+01,-3.568268E-04
3.12698588E+01,5.591583E-04
3.12790141E+01,1.400375E-03
3.12881694E+01,2.045975E-03
3.12973247E+01,2.335434E-03
3.13064800E+01,2.271347E-03
3.13156352E+01,2.136307E-03
3.13247905E+01,1.823349E-03
3.13339458E+01,1.553879E-03
3.13431011E+01,1.225052E-03
3.13522564E+01,9.186554E-04
3.13614116E+01,6.734467E-04
3.13705669E+01,4.686737E-04
3.13797222E+01,3.217316E-04
3.13888775E+01,2.045441E-04
3.13980328E+01,1.045990E-04
3.14071880E+01,2.281189E-05
3.14163433E+01,-3.517151E-05
3.14254986E+01,-7.545471E-05
3.14346539E+01,-1.045990E-04
3.14438092E+01,-1.396942E-04
3.14529644E+01,-1.441193E-04
3.14621197E+01,-1.621246E-04
3.14712750E+01,-1.810455E-04
3.14804303E+01,-1.866913E-04
3.14895856E+01,-1.700592E-04
3.14987408E+01,-1.548004E-04
3.15078961E+01,-1.703644E-04
3.15170514E+01,-1.677704E-04
3.15262067E+01,-1.618195E-04
3.15353620E+01,-1.535797E-04
3.15445172E+01,-1.381683E-04
3.15536725E+01,-1.192474E-04
3.15628278E+01,-1.332855E-04
3.15719831E+01,-1.094818E-04
3.15811384E+01,-1.122284E-04
3.15902936E+01,-1.023102E-04
3.15994489E+01,-8.674622E-05
3.16086042E+01,-7.789612E-05
3.16177595E+01,-8.567810E-05
3.16269148E+01,-7.392883E-05
3.16360700E+01,-6.172180E-05
3.16452253E+01,-7.698059E-05
3.16543806E+01,-4.783630E-05
3.16635359E+01,-4.570007E-05
3.16726912E+01,-3.395081E-05
3.16818464E+01,-3.059387E-05
3.16910017E+01,-1.655579E-05
3.17001570E+01,-8.621216E-06
3.17093123E+01,2.365112E-06
3.17184676E+01,2.830505E-05
3.17276228E+01,4.631042E-05
3.17367781E+01,7.301331E-05
3.17459334E+01,8.613586E-05
3.17550887E+01,1.334381E-04
3.17642440E+01,1.772308E-04
3.17733992E+01,2.353668E-04
3.17825545E+01,3.040314E-04
3.17917098E+01,3.597260E-04
3.18008651E+01,4.390717E-04
3.18100204E+01,5.307770E-04
3.18191756E+01,6.267548E-04
3.18283309E+01,6.844330E-04
3.18374862E+01,7.422638E-04
3.18466415E+01,6.533051E-04
3.18557968E+01,4.720306E-04
3.18649520E+01,1.462555E-04
3.18741073E+01,-4.320526E-04
3.18832626E+01,-1.173325E-03
3.18924179E+01,-1.913071E-03
3.19015732E+01,-2.460403E-03
3.19107284E+01,-2.826920E-03
3.19198837E+01,-3.035965E-03
3.19290390E+01,-3.078232E-03
3.19381943E+01,-2.843552E-03
3.19473496E+01,-2.514267E-03
3.19565048E+01,-1.776505E-03
3.19656601E+01,-9.603119E-04
3.19748154E+01,1.670837E-05
3.19839707E+01,9.600067E-04
3.19931260E+01,1.761856E-03
3.20022812E+01,2.187729E-03
3.20114365E+01,2.336960E-03
3.20205918E+01,2.246475E-03
3.20297471E+01,2.026901E-03
3.20389024E+01,1.766586E-03
3.20480576E+01,1.383743E-03
3.20572129E+01,1.044235E-03
3.20663682E+01,8.014679E-04
3.20755235E+01,5.837250E-04
3.20846788E+01,4.245758E-04
3.20938340E+01,2.881622E-04
3.21029893E+01,1.648712E-04
3.21121446E+01,7.667542E-05
3.21212999E+01,2.059937E-06
3.21304552E+01,-3.852844E-05
3.21396104E+01,-7.148743E-05
3.21487657E+01,-1.020050E-04
3.21579210E+01,-1.236725E-04
3.21670763E+01,-1.453400E-04
3.21762316E+01,-1.564789E-04
3.21853868E+01,-1.644135E-04
3.21945421E+01,-1.535797E-04
3.22036974E+01,-1.564789E-04
3.22128527E+01,-1.593781E-04
3.22220080E+01,-1.485443E-04
3.22311632E+01,-1.418304E-04
3.22403185E+01,-1.433563E-04
3.22494738E+01,-1.311493E-04
3.22586291E+01,-1.210785E-04
3.22677844E+01,-1.146698E-04
3.22769396E+01,-1.142120E-04
3.22860949E+01,-1.071930E-04
3.22952502E+01,-1.070404E-04
3.23044055E+01,-9.788513E-05
3.23135608E+01,-6.980896E-05
3.23227160E+01,-8.338928E-05
3.23318713E+01,-7.011414E-05
3.23410266E+01,-6.233215E-05
3.23501819E+01,-6.477356E-05
3.23593372E+01,-5.180359E-05
3.23684924E+01,-3.501892E-05
3.23776477E+01,-4.249573E-05
3.23868030E+01,-3.395081E-05
3.23959583E+01,-2.555847E-05
3.24051136E+01,-9.841919E-06
3.24142688E+01,5.569458E-06
3.24234241E+01,1.426697E-05
3.24325794E+01,3.105164E-05
3.24417347E+01,5.195618E-05
3.24508900E+01,7.926941E-05
3.24600452E+01,1.142120E-04
3.24692005E+01,1.464081E-04
3.24783558E+01,2.007294E-04
3.24875111E+01,2.593231E-04
3.24966664E+01,3.206635E-04
3.25058216E+01,3.964996E-04
3.25149769E+01,4.779816E-04
3.25241322E+01,5.728912E-04
3.25332875E+01,6.528473E-04
3.25424428E+01,6.885529E-04
3.25515980E+01,6.931305E-04
3.25607533E+01,5.750275E-04
3.25699086E+01,3.461456E-04
3.25790639E+01,-1.096344E-04
3.25882192E+01,-7.685089E-04
3.25973744E+01,-1.498489E-03
3.26065297E+01,-2.179031E-03
3.26156850E+01,-2.666550E-03
3.26248403E+01,-2.983017E-03
3.26339956E+01,-3.057022E-03
3.26431508E+01,-2.960281E-03
3.26523061E+01,-2.742844E-03
3.26614614E+01,-2.147903E-03
3.26706167E+01,-1.423721E-03
3.26797720E+01,-5.292511E-04
3.26889272E+01,4.416656E-04
3.26980825E+01,1.383286E-03
3.27072378E+01,1.952133E-03
3.27163931E+01,2.306900E-03
3.27255484E+01,2.264328E-03
3.27347036E+01,2.139816E-03
3.27438589E+01,1.894913E-03
3.27530142E+01,2.072678E-03
3.27621695E+01,2.458115E-03
3.27713248E+01,2.069473E-03
3.27804800E+01,1.604691E-03
3.27896353E+01,9.517670E-04
3.27987906E+01,6.441498E-04
3.28079459E+01,4.592133E-04
3.28171012E+01,2.687836E-04
3.28262564E+01,1.696014E-04
3.28354117E+01,7.530212E-05
3.28445670E+01,-8.468628E-06
3.28537223E+01,-4.112244E-05
3.28628776E+01,-9.849548E-05
3.28720328E+01,-1.123810E-04
3.28811881E+01,-1.345062E-04
3.28903434E+01,-1.294708E-04
3.28994987E+01,-1.375580E-04
3.29086540E+01,-1.255035E-04
3.29178092E+01,-1.215363E-04
3.29269645E+01,-9.941101E-05
3.29361198E+01,-8.872986E-05
3.29452751E+01,-9.407043E-05
3.29544304E+01,-6.584167E-05
3.29635856E+01,-6.477356E-05
3.29727409E+01,-3.273010E-05
3.29818962E+01,-4.066467E-05
3.29910515E+01,-1.396179E-05
3.30002068E+01,-1.731873E-05
3.30093620E+01,1.304626E-05
3.30185173E+01,2.601624E-05
3.30276726E+01,4.722595E-05
3.30368279E+01,4.890442E-05
3.30459832E+01,6.248474E-05
3.30551384E+01,8.949280E-05
3.30642937E+01,8.277893E-05
3.30734490E+01,1.149750E-04
3.30826043E+01,1.122284E-04
3.30917596E+01,1.421356E-04
3.31009148E+01,1.654816E-04
3.31100701E+01,1.895905E-04
3.31192254E+01,2.373505E-04
3.31283807E+01,2.698517E-04
