in s,C1 in V
1.42959697E+01,4.540329E+00
1.43051250E+01,4.542465E+00
1.43142803E+01,4.539871E+00
1.43234356E+01,4.539719E+00
1.43325908E+01,4.540939E+00
1.43417461E+01,4.543228E+00
1.43509014E+01,4.541092E+00
1.43600567E+01,4.281845E+00
1.43692120E+01,3.514938E+00
1.43783672E+01,3.314438E+00
1.43875225E+01,4.103928E+00
1.43966778E+01,4.528427E+00
1.44058331E+01,4.538803E+00
1.44149884E+01,4.538193E+00
1.44241436E+01,4.538040E+00
1.44332989E+01,4.540176E+00
1.44424542E+01,4.540634E+00
1.44516095E+01,4.539261E+00
1.44607648E+01,4.539871E+00
1.44699200E+01,4.541092E+00
1.44790753E+01,4.539719E+00
1.44882306E+01,4.539719E+00
1.44973859E+01,4.541245E+00
1.45065412E+01,4.542465E+00
1.45156964E+01,4.539566E+00
1.45248517E+01,4.539719E+00
1.45340070E+01,4.540939E+00
1.45431623E+01,4.540482E+00
1.45523176E+01,4.540634E+00
1.45614728E+01,4.541855E+00
1.45706281E+01,4.542160E+00
1.45797834E+01,4.539261E+00
1.45889387E+01,4.539566E+00
1.45980940E+01,4.540787E+00
1.46072492E+01,4.539413E+00
1.46164045E+01,4.539108E+00
1.46255598E+01,4.540024E+00
1.46347151E+01,4.541245E+00
1.46438704E+01,4.539261E+00
1.46530256E+01,4.401627E+00
1.46621809E+01,3.583755E+00
1.46713362E+01,3.338547E+00
1.46804915E+01,3.896866E+00
1.46896468E+01,4.524307E+00
1.46988020E+01,4.538498E+00
1.47079573E+01,4.537888E+00
1.47171126E+01,4.538956E+00
1.47262679E+01,4.539871E+00
1.47354232E+01,4.541397E+00
1.47445784E+01,4.540482E+00
1.47537337E+01,4.541092E+00
1.47628890E+01,4.543686E+00
1.47720443E+01,4.542618E+00
1.47811996E+01,4.541855E+00
1.47903548E+01,4.541855E+00
1.47995101E+01,4.542923E+00
1.48086654E+01,4.542618E+00
1.48178207E+01,4.541702E+00
1.48269760E+01,4.543533E+00
1.48361312E+01,4.542465E+00
1.48452865E+01,4.542007E+00
1.48544418E+01,4.541702E+00
1.48635971E+01,4.543533E+00
1.48727524E+01,4.541550E+00
1.48819076E+01,4.542160E+00
1.48910629E+01,4.543533E+00
1.49002182E+01,4.543686E+00
1.49093735E+01,4.543076E+00
1.49185288E+01,4.541702E+00
1.49276840E+01,4.543533E+00
1.49368393E+01,4.541550E+00
1.49459946E+01,4.493637E+00
1.49551499E+01,3.685989E+00
1.49643052E+01,3.365707E+00
1.49734604E+01,3.691635E+00
1.49826157E+01,4.518356E+00
1.49917710E+01,4.538040E+00
1.50009263E+01,4.538956E+00
1.50100816E+01,4.539566E+00
1.50192368E+01,4.540482E+00
1.50283921E+01,4.541245E+00
1.50375474E+01,4.539566E+00
1.50467027E+01,4.540787E+00
1.50558580E+01,4.541855E+00
1.50650132E+01,4.540939E+00
1.50741685E+01,4.538956E+00
1.50833238E+01,4.541702E+00
1.50924791E+01,4.541245E+00
1.51016344E+01,4.540329E+00
1.51107896E+01,4.539108E+00
1.51199449E+01,4.540634E+00
1.51291002E+01,4.541855E+00
1.51382555E+01,4.540024E+00
1.51474108E+01,4.540634E+00
1.51565660E+01,4.541397E+00
1.51657213E+01,4.540939E+00
1.51748766E+01,4.540024E+00
1.51840319E+01,4.540634E+00
1.51931872E+01,4.541397E+00
1.52023424E+01,4.540024E+00
1.52114977E+01,4.540176E+00
1.52206530E+01,4.542007E+00
1.52298083E+01,4.540634E+00
1.52389636E+01,4.532089E+00
1.52481188E+01,3.818588E+00
1.52572741E+01,3.389359E+00
1.52664294E+01,3.504410E+00
1.52755847E+01,4.501266E+00
1.52847400E+01,4.536819E+00
1.52938952E+01,4.540329E+00
1.53030505E+01,4.540482E+00
1.53122058E+01,4.540482E+00
1.53213611E+01,4.542770E+00
1.53305164E+01,4.540939E+00
1.53396716E+01,4.540329E+00
1.53488269E+01,4.542007E+00
1.53579822E+01,4.543381E+00
1.53671375E+01,4.542160E+00
1.53762928E+01,4.541092E+00
1.53854480E+01,4.543076E+00
1.53946033E+01,4.541397E+00
1.54037586E+01,4.541397E+00
1.54129139E+01,4.542007E+00
1.54220692E+01,4.543076E+00
1.54312244E+01,4.541092E+00
1.54403797E+01,4.541245E+00
1.54495350E+01,4.543228E+00
1.54586903E+01,4.543533E+00
1.54678456E+01,4.542007E+00
1.54770008E+01,4.542007E+00
1.54861561E+01,4.542770E+00
1.54953114E+01,4.539413E+00
1.55044667E+01,4.539566E+00
1.55136220E+01,4.541397E+00
1.55227772E+01,4.541702E+00
1.55319325E+01,4.540634E+00
1.55410878E+01,3.966904E+00
1.55502431E+01,3.418961E+00
1.55593984E+01,3.366776E+00
1.55685536E+01,4.461746E+00
1.55777089E+01,4.533310E+00
1.55868642E+01,4.539871E+00
1.55960195E+01,4.538040E+00
1.56051748E+01,4.539413E+00
1.56143300E+01,4.542923E+00
1.56234853E+01,4.542160E+00
1.56326406E+01,4.541245E+00
1.56417959E+01,4.542313E+00
1.56509512E+01,4.543686E+00
1.56601064E+01,4.540939E+00
1.56692617E+01,4.541245E+00
1.56784170E+01,4.541550E+00
1.56875723E+01,4.541397E+00
1.56967276E+01,4.538803E+00
1.57058828E+01,4.539719E+00
1.57150381E+01,4.540787E+00
1.57241934E+01,4.540176E+00
1.57333487E+01,4.540482E+00
1.57425040E+01,4.541245E+00
1.57516592E+01,4.542160E+00
1.57608145E+01,4.540482E+00
1.57699698E+01,4.541550E+00
1.57791251E+01,4.541855E+00
1.57882804E+01,4.540329E+00
1.57974356E+01,4.540176E+00
1.58065909E+01,4.541855E+00
1.58157462E+01,4.542770E+00
1.58249015E+01,4.539719E+00
1.58340568E+01,4.103317E+00
1.58432120E+01,3.452530E+00
1.58523673E+01,3.298721E+00
1.58615226E+01,4.359665E+00
1.58706779E+01,4.533615E+00
1.58798332E+01,4.539413E+00
1.58889884E+01,4.538193E+00
1.58981437E+01,4.537125E+00
1.59072990E+01,4.539566E+00
1.59164543E+01,4.538803E+00
1.59256096E+01,4.538345E+00
1.59347648E+01,4.539108E+00
1.59439201E+01,4.540329E+00
1.59530754E+01,4.539719E+00
1.59622307E+01,4.538651E+00
1.59713860E+01,4.539413E+00
1.59805412E+01,4.540482E+00
1.59896965E+01,4.539108E+00
1.59988518E+01,4.539719E+00
1.60080071E+01,4.541702E+00
1.60171624E+01,4.539566E+00
1.60263176E+01,4.539413E+00
1.60354729E+01,4.539566E+00
1.60446282E+01,4.541092E+00
1.60537835E+01,4.538803E+00
1.60629388E+01,4.540329E+00
1.60720940E+01,4.540939E+00
1.60812493E+01,4.540939E+00
1.60904046E+01,4.540024E+00
1.60995599E+01,4.540482E+00
1.61087152E+01,4.540634E+00
1.61178704E+01,4.539566E+00
1.61270257E+01,4.238815E+00
1.61361810E+01,3.496017E+00
1.61453363E+01,3.306503E+00
1.61544916E+01,4.172440E+00
1.61636468E+01,4.529190E+00
1.61728021E+01,4.537888E+00
1.61819574E+01,4.537582E+00
1.61911127E+01,4.537430E+00
1.62002680E+01,4.539719E+00
1.62094232E+01,4.539261E+00
1.62185785E+01,4.538803E+00
1.62277338E+01,4.541397E+00
1.62368891E+01,4.540634E+00
1.62460444E+01,4.538803E+00
1.62551996E+01,4.538345E+00
1.62643549E+01,4.538956E+00
1.62735102E+01,4.540482E+00
1.62826655E+01,4.538193E+00
1.62918208E+01,4.539719E+00
1.63009760E+01,4.541550E+00
1.63101313E+01,4.540634E+00
1.63192866E+01,4.540176E+00
1.63284419E+01,4.540024E+00
1.63375972E+01,4.540329E+00
1.63467524E+01,4.541092E+00
1.63559077E+01,4.540634E+00
1.63650630E+01,4.541855E+00
1.63742183E+01,4.541245E+00
1.63833736E+01,4.539719E+00
1.63925288E+01,4.540024E+00
1.64016841E+01,4.541702E+00
1.64108394E+01,4.540329E+00
1.64199947E+01,4.357071E+00
1.64291500E+01,3.552780E+00
1.64383052E+01,3.330765E+00
1.64474605E+01,3.984604E+00
1.64566158E+01,4.526596E+00
1.64657711E+01,4.537888E+00
1.64749264E+01,4.537582E+00
1.64840816E+01,4.538193E+00
1.64932369E+01,4.538498E+00
1.65023922E+01,4.541092E+00
1.65115475E+01,4.539413E+00
1.65207028E+01,4.539719E+00
1.65298580E+01,4.540787E+00
1.65390133E+01,4.540176E+00
1.65481686E+01,4.540024E+00
1.65573239E+01,4.539871E+00
1.65664792E+01,4.542160E+00
1.65756344E+01,4.540939E+00
1.65847897E+01,4.541092E+00
1.65939450E+01,4.541092E+00
1.66031003E+01,4.540329E+00
1.66122556E+01,4.540329E+00
1.66214108E+01,4.540482E+00
1.66305661E+01,4.542160E+00
1.66397214E+01,4.541092E+00
1.66488767E+01,4.540482E+00
1.66580320E+01,4.541092E+00
1.66671872E+01,4.542160E+00
1.66763425E+01,4.540329E+00
1.66854978E+01,4.539871E+00
1.66946531E+01,4.541550E+00
1.67038084E+01,4.540482E+00
1.67129636E+01,4.454422E+00
1.67221189E+01,3.632431E+00
1.67312742E+01,3.352432E+00
1.67404295E+01,3.794479E+00
1.67495848E+01,4.521408E+00
1.67587400E+01,4.538498E+00
1.67678953E+01,4.539413E+00
1.67770506E+01,4.538651E+00
1.67862059E+01,4.540176E+00
1.67953612E+01,4.540939E+00
1.68045164E+01,4.539108E+00
1.68136717E+01,4.539108E+00
1.68228270E+01,4.539871E+00
1.68319823E+01,4.539871E+00
1.68411376E+01,4.538651E+00
1.68502928E+01,4.540787E+00
1.68594481E+01,4.541092E+00
1.68686034E+01,4.539413E+00
1.68777587E+01,4.539261E+00
1.68869140E+01,4.540787E+00
1.68960692E+01,4.542007E+00
1.69052245E+01,4.540482E+00
1.69143798E+01,4.540329E+00
1.69235351E+01,4.542923E+00
1.69326904E+01,4.541245E+00
1.69418456E+01,4.541702E+00
1.69510009E+01,4.540482E+00
1.69601562E+01,4.541550E+00
1.69693115E+01,4.540634E+00
1.69784668E+01,4.539261E+00
1.69876220E+01,4.541702E+00
1.69967773E+01,4.541245E+00
1.70059326E+01,4.518661E+00
1.70150879E+01,3.746262E+00
1.70242432E+01,3.375168E+00
1.70333984E+01,3.606491E+00
1.70425537E+01,4.511337E+00
1.70517090E+01,4.536972E+00
1.70608643E+01,4.541702E+00
1.70700196E+01,4.541550E+00
1.70791748E+01,4.540939E+00
1.70883301E+01,4.543228E+00
1.70974854E+01,4.541397E+00
1.71066407E+01,4.540939E+00
1.71157960E+01,4.542465E+00
1.71249512E+01,4.544296E+00
1.71341065E+01,4.541092E+00
1.71432618E+01,4.541245E+00
1.71524171E+01,4.542465E+00
1.71615724E+01,4.541550E+00
1.71707276E+01,4.540482E+00
1.71798829E+01,4.540634E+00
1.71890382E+01,4.541550E+00
1.71981935E+01,4.539719E+00
1.72073488E+01,4.541550E+00
1.72165040E+01,4.541092E+00
1.72256593E+01,4.540634E+00
1.72348146E+01,4.538651E+00
1.72439699E+01,4.539413E+00
1.72531252E+01,4.541855E+00
1.72622804E+01,4.540787E+00
1.72714357E+01,4.540482E+00
1.72805910E+01,4.542160E+00
1.72897463E+01,4.542923E+00
1.72989016E+01,4.538040E+00
1.73080568E+01,3.894882E+00
1.73172121E+01,3.403397E+00
1.73263674E+01,3.435593E+00
1.73355227E+01,4.488907E+00
1.73446780E+01,4.537277E+00
1.73538332E+01,4.541092E+00
1.73629885E+01,4.540329E+00
1.73721438E+01,4.540939E+00
1.73812991E+01,4.542618E+00
1.73904544E+01,4.541397E+00
1.73996096E+01,4.540634E+00
1.74087649E+01,4.540939E+00
1.74179202E+01,4.542465E+00
1.74270755E+01,4.542007E+00
1.74362308E+01,4.540939E+00
1.74453860E+01,4.543686E+00
1.74545413E+01,4.543228E+00
1.74636966E+01,4.540787E+00
1.74728519E+01,4.539871E+00
1.74820072E+01,4.541550E+00
1.74911624E+01,4.540176E+00
1.75003177E+01,4.541092E+00
1.75094730E+01,4.540787E+00
1.75186283E+01,4.540787E+00
1.75277836E+01,4.539108E+00
1.75369388E+01,4.539108E+00
1.75460941E+01,4.540482E+00
1.75552494E+01,4.539566E+00
1.75644047E+01,4.539566E+00
1.75735600E+01,4.540024E+00
1.75827152E+01,4.542007E+00
1.75918705E+01,4.540787E+00
1.76010258E+01,4.057388E+00
1.76101811E+01,3.439865E+00
1.76193364E+01,3.313217E+00
1.76284916E+01,4.408340E+00
1.76376469E+01,4.532700E+00
1.76468022E+01,4.540329E+00
1.76559575E+01,4.538498E+00
1.76651128E+01,4.540176E+00
1.76742680E+01,4.541245E+00
1.76834233E+01,4.542007E+00
1.76925786E+01,4.539719E+00
1.77017339E+01,4.541397E+00
1.77108892E+01,4.542313E+00
1.77200444E+01,4.541092E+00
1.77291997E+01,4.539871E+00
1.77383550E+01,4.541245E+00
1.77475103E+01,4.541855E+00
1.77566656E+01,4.538803E+00
1.77658208E+01,4.539566E+00
1.77749761E+01,4.540482E+00
1.77841314E+01,4.539719E+00
1.77932867E+01,4.538651E+00
1.78024420E+01,4.539719E+00
1.78115972E+01,4.540787E+00
1.78207525E+01,4.538956E+00
1.78299078E+01,4.538345E+00
1.78390631E+01,4.538956E+00
1.78482184E+01,4.538498E+00
1.78573736E+01,4.536667E+00
1.78665289E+01,4.537430E+00
1.78756842E+01,4.539108E+00
1.78848395E+01,4.538193E+00
1.78939948E+01,4.203873E+00
1.79031500E+01,3.482285E+00
1.79123053E+01,3.299026E+00
1.79214606E+01,4.231033E+00
1.79306159E+01,4.529190E+00
1.79397712E+01,4.536819E+00
1.79489264E+01,4.536819E+00
1.79580817E+01,4.536362E+00
1.79672370E+01,4.538651E+00
1.79763923E+01,4.539719E+00
1.79855476E+01,4.537125E+00
1.79947028E+01,4.538345E+00
1.80038581E+01,4.539413E+00
1.80130134E+01,4.538345E+00
1.80221687E+01,4.537582E+00
1.80313240E+01,4.537582E+00
1.80404792E+01,4.539413E+00
1.80496345E+01,4.536972E+00
1.80587898E+01,4.537125E+00
1.80679451E+01,4.538803E+00
1.80771004E+01,4.538803E+00
1.80862556E+01,4.537582E+00
1.80954109E+01,4.537888E+00
1.81045662E+01,4.539871E+00
1.81137215E+01,4.537888E+00
1.81228768E+01,4.538193E+00
1.81320320E+01,4.538803E+00
1.81411873E+01,4.539871E+00
1.81503426E+01,4.537277E+00
1.81594979E+01,4.537125E+00
1.81686532E+01,4.539719E+00
1.81778084E+01,4.537430E+00
1.81869637E+01,4.328690E+00
1.81961190E+01,3.535233E+00
1.82052743E+01,3.320847E+00
1.82144296E+01,4.021072E+00
1.82235848E+01,4.526138E+00
1.82327401E+01,4.537430E+00
1.82418954E+01,4.537582E+00
1.82510507E+01,4.537888E+00
1.82602060E+01,4.538803E+00
1.82693612E+01,4.540024E+00
1.82785165E+01,4.537888E+00
1.82876718E+01,4.537735E+00
1.82968271E+01,4.539413E+00
1.83059824E+01,4.539261E+00
1.83151376E+01,4.538651E+00
1.83242929E+01,4.538040E+00
1.83334482E+01,4.540482E+00
1.83426035E+01,4.538193E+00
1.83517588E+01,4.536667E+00
1.83609140E+01,4.537735E+00
1.83700693E+01,4.538803E+00
1.83792246E+01,4.536514E+00
1.83883799E+01,4.538498E+00
1.83975352E+01,4.539413E+00
1.84066904E+01,4.538345E+00
1.84158457E+01,4.537430E+00
1.84250010E+01,4.538651E+00
1.84341563E+01,4.539261E+00
1.84433116E+01,4.538040E+00
1.84524668E+01,4.537582E+00
1.84616221E+01,4.538345E+00
1.84707774E+01,4.538498E+00
1.84799327E+01,4.432144E+00
1.84890880E+01,3.608627E+00
1.84982432E+01,3.342514E+00
1.85073985E+01,3.832779E+00
1.85165538E+01,4.520645E+00
1.85257091E+01,4.535751E+00
1.85348644E+01,4.537582E+00
1.85440196E+01,4.536514E+00
1.85531749E+01,4.536514E+00
1.85623302E+01,4.538803E+00
1.85714855E+01,4.536667E+00
1.85806408E+01,4.535446E+00
1.85897960E+01,4.537125E+00
1.85989513E+01,4.538803E+00
1.86081066E+01,4.536819E+00
1.86172619E+01,4.536972E+00
1.86264172E+01,4.538040E+00
1.86355724E+01,4.536819E+00
1.86447277E+01,4.538498E+00
1.86538830E+01,4.538651E+00
1.86630383E+01,4.539413E+00
1.86721936E+01,4.537430E+00
1.86813488E+01,4.537582E+00
1.86905041E+01,4.539413E+00
1.86996594E+01,4.538956E+00
1.87088147E+01,4.538498E+00
1.87179700E+01,4.537888E+00
1.87271252E+01,4.540176E+00
1.87362805E+01,4.537582E+00
1.87454358E+01,4.538651E+00
1.87545911E+01,4.539566E+00
1.87637464E+01,4.540024E+00
1.87729016E+01,4.504166E+00
1.87820569E+01,3.708572E+00
1.87912122E+01,3.366013E+00
1.88003675E+01,3.644333E+00
1.88095228E+01,4.511948E+00
1.88186780E+01,4.533768E+00
1.88278333E+01,4.537888E+00
1.88369886E+01,4.537430E+00
1.88461439E+01,4.538040E+00
1.88552992E+01,4.539261E+00
1.88644544E+01,4.539108E+00
1.88736097E+01,4.537277E+00
1.88827650E+01,4.538040E+00
1.88919203E+01,4.539108E+00
1.89010756E+01,4.536667E+00
1.89102308E+01,4.537888E+00
1.89193861E+01,4.537888E+00
1.89285414E+01,4.538498E+00
1.89376967E+01,4.537582E+00
1.89468520E+01,4.537430E+00
1.89560072E+01,4.538956E+00
1.89651625E+01,4.537125E+00
1.89743178E+01,4.536209E+00
1.89834731E+01,4.537582E+00
1.89926284E+01,4.538803E+00
1.90017836E+01,4.537277E+00
1.90109389E+01,4.538498E+00
1.90200942E+01,4.539108E+00
1.90292495E+01,4.537430E+00
1.90384048E+01,4.537735E+00
1.90475600E+01,4.538345E+00
1.90567153E+01,4.538956E+00
1.90658706E+01,4.530716E+00
1.90750259E+01,3.843613E+00
1.90841812E+01,3.391037E+00
1.90933364E+01,3.462296E+00
1.91024917E+01,4.493637E+00
1.91116470E+01,4.532852E+00
1.91208023E+01,4.537888E+00
1.91299576E+01,4.537735E+00
1.91391128E+01,4.538498E+00
1.91482681E+01,4.540939E+00
1.91574234E+01,4.539871E+00
1.91665787E+01,4.539108E+00
1.91757340E+01,4.538193E+00
1.91848892E+01,4.540176E+00
1.91940445E+01,4.538345E+00
1.92031998E+01,4.539413E+00
1.92123551E+01,4.539108E+00
1.92215104E+01,4.540024E+00
1.92306656E+01,4.538803E+00
1.92398209E+01,4.540176E+00
1.92489762E+01,4.540482E+00
1.92581315E+01,4.538956E+00
1.92672868E+01,4.538803E+00
1.92764420E+01,4.539108E+00
1.92855973E+01,4.540482E+00
1.92947526E+01,4.537582E+00
1.93039079E+01,4.538040E+00
1.93130632E+01,4.539261E+00
1.93222184E+01,4.538956E+00
1.93313737E+01,4.538193E+00
1.93405290E+01,4.540024E+00
1.93496843E+01,4.541397E+00
1.93588396E+01,4.539413E+00
1.93679948E+01,4.011612E+00
1.93771501E+01,3.426437E+00
1.93863054E+01,3.327408E+00
1.93954607E+01,4.436874E+00
1.94046160E+01,4.533005E+00
1.94137712E+01,4.538345E+00
1.94229265E+01,4.538040E+00
1.94320818E+01,4.538345E+00
1.94412371E+01,4.538498E+00
1.94503924E+01,4.539413E+00
1.94595476E+01,4.537125E+00
1.94687029E+01,4.539108E+00
1.94778582E+01,4.540329E+00
1.94870135E+01,4.538956E+00
1.94961688E+01,4.538040E+00
1.95053240E+01,4.539871E+00
1.95144793E+01,4.539108E+00
1.95236346E+01,4.536819E+00
1.95327899E+01,4.536972E+00
1.95419452E+01,4.539261E+00
1.95511004E+01,4.538803E+00
1.95602557E+01,4.537582E+00
1.95694110E+01,4.537888E+00
1.95785663E+01,4.539413E+00
1.95877216E+01,4.538498E+00
1.95968768E+01,4.538498E+00
1.96060321E+01,4.538498E+00
1.96151874E+01,4.539413E+00
1.96243427E+01,4.538498E+00
1.96334980E+01,4.537888E+00
1.96426532E+01,4.540329E+00
1.96518085E+01,4.537430E+00
1.96609638E+01,4.169540E+00
1.96701191E+01,3.468857E+00
1.96792744E+01,3.289108E+00
1.96884296E+01,4.264908E+00
1.96975849E+01,4.528885E+00
1.97067402E+01,4.537125E+00
1.97158955E+01,4.536819E+00
1.97250508E+01,4.537735E+00
1.97342060E+01,4.537430E+00
1.97433613E+01,4.538040E+00
1.97525166E+01,4.536972E+00
1.97616719E+01,4.536667E+00
1.97708272E+01,4.538956E+00
1.97799824E+01,4.538498E+00
1.97891377E+01,4.536819E+00
1.97982930E+01,4.536667E+00
1.98074483E+01,4.538498E+00
1.98166036E+01,4.536972E+00
1.98257588E+01,4.538040E+00
1.98349141E+01,4.539261E+00
1.98440694E+01,4.539413E+00
1.98532247E+01,4.538193E+00
1.98623800E+01,4.539108E+00
1.98715352E+01,4.539871E+00
1.98806905E+01,4.537125E+00
1.98898458E+01,4.537430E+00
1.98990011E+01,4.539261E+00
1.99081564E+01,4.539566E+00
1.99173116E+01,4.536514E+00
1.99264669E+01,4.536514E+00
1.99356222E+01,4.538345E+00
1.99447775E+01,4.538498E+00
1.99539328E+01,4.309311E+00
1.99630880E+01,3.525925E+00
1.99722433E+01,3.315353E+00
1.99813986E+01,4.042282E+00
1.99905539E+01,4.524918E+00
1.99997092E+01,4.535141E+00
2.00088644E+01,4.536362E+00
2.00180197E+01,4.535446E+00
2.00271750E+01,4.536819E+00
2.00363303E+01,4.537735E+00
2.00454856E+01,4.535141E+00
2.00546408E+01,4.534531E+00
2.00637961E+01,4.537125E+00
2.00729514E+01,4.537582E+00
2.00821067E+01,4.535294E+00
2.00912620E+01,4.536057E+00
2.01004172E+01,4.537125E+00
2.01095725E+01,4.537125E+00
2.01187278E+01,4.536667E+00
2.01278831E+01,4.536514E+00
2.01370384E+01,4.537582E+00
2.01461936E+01,4.535904E+00
2.01553489E+01,4.536667E+00
2.01645042E+01,4.538345E+00
2.01736595E+01,4.537582E+00
2.01828148E+01,4.536209E+00
2.01919700E+01,4.537430E+00
2.02011253E+01,4.539413E+00
2.02102806E+01,4.537277E+00
2.02194359E+01,4.536362E+00
2.02285912E+01,4.538193E+00
2.02377464E+01,4.537735E+00
2.02469017E+01,4.428787E+00
2.02560570E+01,3.604202E+00
2.02652123E+01,3.340836E+00
2.02743676E+01,3.829727E+00
2.02835228E+01,4.519272E+00
2.02926781E+01,4.534225E+00
2.03018334E+01,4.536972E+00
2.03109887E+01,4.535904E+00
2.03201440E+01,4.536362E+00
2.03292992E+01,4.538345E+00
2.03384545E+01,4.537735E+00
2.03476098E+01,4.537430E+00
2.03567651E+01,4.538040E+00
2.03659204E+01,4.539871E+00
2.03750756E+01,4.537277E+00
2.03842309E+01,4.537888E+00
2.03933862E+01,4.538803E+00
2.04025415E+01,4.538803E+00
2.04116968E+01,4.537735E+00
2.04208520E+01,4.537735E+00
2.04300073E+01,4.538956E+00
2.04391626E+01,4.536972E+00
2.04483179E+01,4.538193E+00
2.04574732E+01,4.538803E+00
2.04666284E+01,4.539566E+00
2.04757837E+01,4.538040E+00
2.04849390E+01,4.539108E+00
2.04940943E+01,4.540482E+00
2.05032496E+01,4.539719E+00
2.05124048E+01,4.539108E+00
2.05215601E+01,4.540024E+00
2.05307154E+01,4.540176E+00
2.05398707E+01,4.509048E+00
2.05490260E+01,3.722153E+00
2.05581812E+01,3.368607E+00
2.05673365E+01,3.619461E+00
2.05764918E+01,4.509354E+00
2.05856471E+01,4.534073E+00
2.05948024E+01,4.539108E+00
2.06039576E+01,4.537277E+00
2.06131129E+01,4.536362E+00
2.06222682E+01,4.539719E+00
2.06314235E+01,4.538956E+00
2.06405788E+01,4.537277E+00
2.06497340E+01,4.539719E+00
2.06588893E+01,4.540024E+00
2.06680446E+01,4.537735E+00
2.06771999E+01,4.538193E+00
2.06863552E+01,4.540482E+00
2.06955104E+01,4.539719E+00
2.07046657E+01,4.538803E+00
2.07138210E+01,4.538498E+00
2.07229763E+01,4.540634E+00
2.07321316E+01,4.539413E+00
2.07412868E+01,4.539413E+00
2.07504421E+01,4.540176E+00
2.07595974E+01,4.541397E+00
2.07687527E+01,4.539566E+00
2.07779080E+01,4.540176E+00
2.07870632E+01,4.540787E+00
2.07962185E+01,4.539871E+00
2.08053738E+01,4.539413E+00
2.08145291E+01,4.539413E+00
2.08236844E+01,4.541092E+00
2.08328396E+01,4.536667E+00
2.08419949E+01,3.884354E+00
2.08511502E+01,3.400497E+00
2.08603055E+01,3.431625E+00
2.08694608E+01,4.487839E+00
2.08786160E+01,4.534225E+00
2.08877713E+01,4.540024E+00
2.08969266E+01,4.539413E+00
2.09060819E+01,4.540176E+00
2.09152372E+01,4.541550E+00
2.09243924E+01,4.542465E+00
2.09335477E+01,4.539719E+00
2.09427030E+01,4.540634E+00
2.09518583E+01,4.540939E+00
2.09610136E+01,4.540634E+00
2.09701688E+01,4.540024E+00
2.09793241E+01,4.539566E+00
2.09884794E+01,4.541245E+00
2.09976347E+01,4.538651E+00
2.10067900E+01,4.539871E+00
2.10159452E+01,4.542160E+00
2.10251005E+01,4.541855E+00
2.10342558E+01,4.541550E+00
2.10434111E+01,4.542160E+00
2.10525664E+01,4.542770E+00
2.10617216E+01,4.540939E+00
2.10708769E+01,4.540024E+00
2.10800322E+01,4.541702E+00
2.10891875E+01,4.541550E+00
2.10983428E+01,4.539413E+00
2.11074980E+01,4.541397E+00
2.11166533E+01,4.541092E+00
2.11258086E+01,4.539261E+00
2.11349639E+01,4.056473E+00
2.11441192E+01,3.438950E+00
2.11532744E+01,3.305893E+00
2.11624297E+01,4.402542E+00
2.11715850E+01,4.532089E+00
2.11807403E+01,4.538345E+00
2.11898956E+01,4.538193E+00
2.11990508E+01,4.537277E+00
2.12082061E+01,4.539261E+00
2.12173614E+01,4.540482E+00
2.12265167E+01,4.539719E+00
2.12356720E+01,4.539871E+00
2.12448272E+01,4.541855E+00
2.12539825E+01,4.541397E+00
2.12631378E+01,4.540176E+00
2.12722931E+01,4.539566E+00
2.12814484E+01,4.541397E+00
2.12906036E+01,4.539413E+00
2.12997589E+01,4.539108E+00
2.13089142E+01,4.540787E+00
2.13180695E+01,4.539871E+00
2.13272248E+01,4.539871E+00
2.13363800E+01,4.539719E+00
2.13455353E+01,4.540939E+00
2.13546906E+01,4.539261E+00
2.13638459E+01,4.538956E+00
2.13730012E+01,4.540939E+00
2.13821564E+01,4.542007E+00
2.13913117E+01,4.538803E+00
2.14004670E+01,4.539261E+00
2.14096223E+01,4.540329E+00
2.14187776E+01,4.541550E+00
2.14279328E+01,4.220657E+00
2.14370881E+01,3.488541E+00
2.14462434E+01,3.299179E+00
2.14553987E+01,4.202194E+00
2.14645540E+01,4.530258E+00
2.14737092E+01,4.538803E+00
2.14828645E+01,4.541550E+00
2.14920198E+01,4.539871E+00
2.15011751E+01,4.540482E+00
2.15103304E+01,4.541245E+00
2.15194856E+01,4.539261E+00
2.15286409E+01,4.540176E+00
2.15377962E+01,4.540634E+00
2.15469515E+01,4.541397E+00
2.15561068E+01,4.540329E+00
2.15652620E+01,4.540329E+00
2.15744173E+01,4.541092E+00
2.15835726E+01,4.540024E+00
2.15927279E+01,4.540329E+00
2.16018832E+01,4.540482E+00
2.16110384E+01,4.542007E+00
2.16201937E+01,4.538345E+00
2.16293490E+01,4.539871E+00
2.16385043E+01,4.540482E+00
2.16476596E+01,4.540329E+00
2.16568148E+01,4.540024E+00
2.16659701E+01,4.539719E+00
2.16751254E+01,4.541092E+00
2.16842807E+01,4.539261E+00
2.16934360E+01,4.538803E+00
2.17025912E+01,4.540787E+00
2.17117465E+01,4.540939E+00
2.17209018E+01,4.362259E+00
2.17300571E+01,3.556900E+00
2.17392124E+01,3.327408E+00
2.17483676E+01,3.975296E+00
2.17575229E+01,4.524765E+00
2.17666782E+01,4.535751E+00
2.17758335E+01,4.538956E+00
2.17849888E+01,4.537125E+00
2.17941440E+01,4.538345E+00
2.18032993E+01,4.540634E+00
2.18124546E+01,4.538956E+00
2.18216099E+01,4.537735E+00
